ID,GEO_R,GEO_V,GEO_X,RAD,MAT,FC,SHTK,BF
306215,0,0,1,100,0.9,0.12,0.98,200000.0
306216,0,0,1,100,0.9,0.13,0.98,200000.0
306217,0,0,1,100,0.9,0.14,0.98,200000.0
306218,0,0,1,100,0.9,0.15,0.98,200000.0
306219,0,0,1,100,0.925,0.05,0.98,200000.0
306220,0,0,1,100,0.925,0.06,0.98,200000.0
306221,0,0,1,100,0.925,0.07,0.98,200000.0
306222,0,0,1,100,0.925,0.08,0.98,200000.0
306223,0,0,1,100,0.925,0.09,0.98,200000.0
306224,0,0,1,100,0.925,0.1,0.98,200000.0
306225,0,0,1,100,0.925,0.11,0.98,200000.0
306226,0,0,1,100,0.925,0.12,0.98,200000.0
306227,0,0,1,100,0.925,0.13,0.98,200000.0
306228,0,0,1,100,0.925,0.14,0.98,200000.0
306229,0,0,1,100,0.925,0.15,0.98,200000.0
306230,0,0,1,100,0.95,0.05,0.98,200000.0
306231,0,0,1,100,0.95,0.06,0.98,200000.0
306232,0,0,1,100,0.95,0.07,0.98,200000.0
306233,0,0,1,100,0.95,0.08,0.98,200000.0
306234,0,0,1,100,0.95,0.09,0.98,200000.0
306235,0,0,1,100,0.95,0.1,0.98,200000.0
306236,0,0,1,100,0.95,0.11,0.98,200000.0
306237,0,0,1,100,0.95,0.12,0.98,200000.0
306238,0,0,1,100,0.95,0.13,0.98,200000.0
306239,0,0,1,100,0.95,0.14,0.98,200000.0
306240,0,0,1,100,0.95,0.15,0.98,200000.0
306241,0,0,1,100,0.975,0.05,0.98,200000.0
306242,0,0,1,100,0.975,0.06,0.98,200000.0
306243,0,0,1,100,0.975,0.07,0.98,200000.0
306244,0,0,1,100,0.975,0.08,0.98,200000.0
306245,0,0,1,100,0.975,0.09,0.98,200000.0
306246,0,0,1,100,0.975,0.1,0.98,200000.0
306247,0,0,1,100,0.975,0.11,0.98,200000.0
306248,0,0,1,100,0.975,0.12,0.98,200000.0
306249,0,0,1,100,0.975,0.13,0.98,200000.0
306250,0,0,1,100,0.975,0.14,0.98,200000.0
306251,0,0,1,100,0.975,0.15,0.98,200000.0
306252,0,0,1,100,1.0,0.05,0.98,200000.0
306253,0,0,1,100,1.0,0.06,0.98,200000.0
306254,0,0,1,100,1.0,0.07,0.98,200000.0
306255,0,0,1,100,1.0,0.08,0.98,200000.0
306256,0,0,1,100,1.0,0.09,0.98,200000.0
306257,0,0,1,100,1.0,0.1,0.98,200000.0
306258,0,0,1,100,1.0,0.11,0.98,200000.0
306259,0,0,1,100,1.0,0.12,0.98,200000.0
306260,0,0,1,100,1.0,0.13,0.98,200000.0
306261,0,0,1,100,1.0,0.14,0.98,200000.0
306262,0,0,1,100,1.0,0.15,0.98,200000.0
306263,0,0,1,100,1.025,0.05,0.98,200000.0
306264,0,0,1,100,1.025,0.06,0.98,200000.0
306265,0,0,1,100,1.025,0.07,0.98,200000.0
306266,0,0,1,100,1.025,0.08,0.98,200000.0
306267,0,0,1,100,1.025,0.09,0.98,200000.0
306268,0,0,1,100,1.025,0.1,0.98,200000.0
306269,0,0,1,100,1.025,0.11,0.98,200000.0
306270,0,0,1,100,1.025,0.12,0.98,200000.0
306271,0,0,1,100,1.025,0.13,0.98,200000.0
306272,0,0,1,100,1.025,0.14,0.98,200000.0
306273,0,0,1,100,1.025,0.15,0.98,200000.0
306274,0,0,1,100,1.05,0.05,0.98,200000.0
306275,0,0,1,100,1.05,0.06,0.98,200000.0
306276,0,0,1,100,1.05,0.07,0.98,200000.0
306277,0,0,1,100,1.05,0.08,0.98,200000.0
306278,0,0,1,100,1.05,0.09,0.98,200000.0
306279,0,0,1,100,1.05,0.1,0.98,200000.0
306280,0,0,1,100,1.05,0.11,0.98,200000.0
306281,0,0,1,100,1.05,0.12,0.98,200000.0
306282,0,0,1,100,1.05,0.13,0.98,200000.0
306283,0,0,1,100,1.05,0.14,0.98,200000.0
306284,0,0,1,100,1.05,0.15,0.98,200000.0
306285,0,0,1,100,1.075,0.05,0.98,200000.0
306286,0,0,1,100,1.075,0.06,0.98,200000.0
306287,0,0,1,100,1.075,0.07,0.98,200000.0
306288,0,0,1,100,1.075,0.08,0.98,200000.0
306289,0,0,1,100,1.075,0.09,0.98,200000.0
306290,0,0,1,100,1.075,0.1,0.98,200000.0
306291,0,0,1,100,1.075,0.11,0.98,200000.0
306292,0,0,1,100,1.075,0.12,0.98,200000.0
306293,0,0,1,100,1.075,0.13,0.98,200000.0
306294,0,0,1,100,1.075,0.14,0.98,200000.0
306295,0,0,1,100,1.075,0.15,0.98,200000.0
306296,0,0,1,100,1.1,0.05,0.98,200000.0
306297,0,0,1,100,1.1,0.06,0.98,200000.0
306298,0,0,1,100,1.1,0.07,0.98,200000.0
306299,0,0,1,100,1.1,0.08,0.98,200000.0
306300,0,0,1,100,1.1,0.09,0.98,200000.0
306301,0,0,1,100,1.1,0.1,0.98,200000.0
306302,0,0,1,100,1.1,0.11,0.98,200000.0
306303,0,0,1,100,1.1,0.12,0.98,200000.0
306304,0,0,1,100,1.1,0.13,0.98,200000.0
306305,0,0,1,100,1.1,0.14,0.98,200000.0
306306,0,0,1,100,1.1,0.15,0.98,200000.0
306307,0,0,1,100,0.9,0.05,0.99,200000.0
306308,0,0,1,100,0.9,0.06,0.99,200000.0
306309,0,0,1,100,0.9,0.07,0.99,200000.0
306310,0,0,1,100,0.9,0.08,0.99,200000.0
306311,0,0,1,100,0.9,0.09,0.99,200000.0
306312,0,0,1,100,0.9,0.1,0.99,200000.0
306313,0,0,1,100,0.9,0.11,0.99,200000.0
306314,0,0,1,100,0.9,0.12,0.99,200000.0
306315,0,0,1,100,0.9,0.13,0.99,200000.0
306316,0,0,1,100,0.9,0.14,0.99,200000.0
306317,0,0,1,100,0.9,0.15,0.99,200000.0
306318,0,0,1,100,0.925,0.05,0.99,200000.0
306319,0,0,1,100,0.925,0.06,0.99,200000.0
306320,0,0,1,100,0.925,0.07,0.99,200000.0
306321,0,0,1,100,0.925,0.08,0.99,200000.0
306322,0,0,1,100,0.925,0.09,0.99,200000.0
306323,0,0,1,100,0.925,0.1,0.99,200000.0
306324,0,0,1,100,0.925,0.11,0.99,200000.0
306325,0,0,1,100,0.925,0.12,0.99,200000.0
306326,0,0,1,100,0.925,0.13,0.99,200000.0
306327,0,0,1,100,0.925,0.14,0.99,200000.0
306328,0,0,1,100,0.925,0.15,0.99,200000.0
306329,0,0,1,100,0.95,0.05,0.99,200000.0
306330,0,0,1,100,0.95,0.06,0.99,200000.0
306331,0,0,1,100,0.95,0.07,0.99,200000.0
306332,0,0,1,100,0.95,0.08,0.99,200000.0
306333,0,0,1,100,0.95,0.09,0.99,200000.0
306334,0,0,1,100,0.95,0.1,0.99,200000.0
306335,0,0,1,100,0.95,0.11,0.99,200000.0
306336,0,0,1,100,0.95,0.12,0.99,200000.0
306337,0,0,1,100,0.95,0.13,0.99,200000.0
306338,0,0,1,100,0.95,0.14,0.99,200000.0
306339,0,0,1,100,0.95,0.15,0.99,200000.0
306340,0,0,1,100,0.975,0.05,0.99,200000.0
306341,0,0,1,100,0.975,0.06,0.99,200000.0
306342,0,0,1,100,0.975,0.07,0.99,200000.0
306343,0,0,1,100,0.975,0.08,0.99,200000.0
306344,0,0,1,100,0.975,0.09,0.99,200000.0
306345,0,0,1,100,0.975,0.1,0.99,200000.0
306346,0,0,1,100,0.975,0.11,0.99,200000.0
306347,0,0,1,100,0.975,0.12,0.99,200000.0
306348,0,0,1,100,0.975,0.13,0.99,200000.0
306349,0,0,1,100,0.975,0.14,0.99,200000.0
306350,0,0,1,100,0.975,0.15,0.99,200000.0
306351,0,0,1,100,1.0,0.05,0.99,200000.0
306352,0,0,1,100,1.0,0.06,0.99,200000.0
306353,0,0,1,100,1.0,0.07,0.99,200000.0
306354,0,0,1,100,1.0,0.08,0.99,200000.0
306355,0,0,1,100,1.0,0.09,0.99,200000.0
306356,0,0,1,100,1.0,0.1,0.99,200000.0
306357,0,0,1,100,1.0,0.11,0.99,200000.0
306358,0,0,1,100,1.0,0.12,0.99,200000.0
306359,0,0,1,100,1.0,0.13,0.99,200000.0
306360,0,0,1,100,1.0,0.14,0.99,200000.0
306361,0,0,1,100,1.0,0.15,0.99,200000.0
306362,0,0,1,100,1.025,0.05,0.99,200000.0
306363,0,0,1,100,1.025,0.06,0.99,200000.0
306364,0,0,1,100,1.025,0.07,0.99,200000.0
306365,0,0,1,100,1.025,0.08,0.99,200000.0
306366,0,0,1,100,1.025,0.09,0.99,200000.0
306367,0,0,1,100,1.025,0.1,0.99,200000.0
306368,0,0,1,100,1.025,0.11,0.99,200000.0
306369,0,0,1,100,1.025,0.12,0.99,200000.0
306370,0,0,1,100,1.025,0.13,0.99,200000.0
306371,0,0,1,100,1.025,0.14,0.99,200000.0
306372,0,0,1,100,1.025,0.15,0.99,200000.0
306373,0,0,1,100,1.05,0.05,0.99,200000.0
306374,0,0,1,100,1.05,0.06,0.99,200000.0
306375,0,0,1,100,1.05,0.07,0.99,200000.0
306376,0,0,1,100,1.05,0.08,0.99,200000.0
306377,0,0,1,100,1.05,0.09,0.99,200000.0
306378,0,0,1,100,1.05,0.1,0.99,200000.0
306379,0,0,1,100,1.05,0.11,0.99,200000.0
306380,0,0,1,100,1.05,0.12,0.99,200000.0
306381,0,0,1,100,1.05,0.13,0.99,200000.0
306382,0,0,1,100,1.05,0.14,0.99,200000.0
306383,0,0,1,100,1.05,0.15,0.99,200000.0
306384,0,0,1,100,1.075,0.05,0.99,200000.0
306385,0,0,1,100,1.075,0.06,0.99,200000.0
306386,0,0,1,100,1.075,0.07,0.99,200000.0
306387,0,0,1,100,1.075,0.08,0.99,200000.0
306388,0,0,1,100,1.075,0.09,0.99,200000.0
306389,0,0,1,100,1.075,0.1,0.99,200000.0
306390,0,0,1,100,1.075,0.11,0.99,200000.0
306391,0,0,1,100,1.075,0.12,0.99,200000.0
306392,0,0,1,100,1.075,0.13,0.99,200000.0
306393,0,0,1,100,1.075,0.14,0.99,200000.0
306394,0,0,1,100,1.075,0.15,0.99,200000.0
306395,0,0,1,100,1.1,0.05,0.99,200000.0
306396,0,0,1,100,1.1,0.06,0.99,200000.0
306397,0,0,1,100,1.1,0.07,0.99,200000.0
306398,0,0,1,100,1.1,0.08,0.99,200000.0
306399,0,0,1,100,1.1,0.09,0.99,200000.0
306400,0,0,1,100,1.1,0.1,0.99,200000.0
306401,0,0,1,100,1.1,0.11,0.99,200000.0
306402,0,0,1,100,1.1,0.12,0.99,200000.0
306403,0,0,1,100,1.1,0.13,0.99,200000.0
306404,0,0,1,100,1.1,0.14,0.99,200000.0
306405,0,0,1,100,1.1,0.15,0.99,200000.0
306406,0,0,1,100,0.9,0.05,1.0,200000.0
306407,0,0,1,100,0.9,0.06,1.0,200000.0
306408,0,0,1,100,0.9,0.07,1.0,200000.0
306409,0,0,1,100,0.9,0.08,1.0,200000.0
306410,0,0,1,100,0.9,0.09,1.0,200000.0
306411,0,0,1,100,0.9,0.1,1.0,200000.0
306412,0,0,1,100,0.9,0.11,1.0,200000.0
306413,0,0,1,100,0.9,0.12,1.0,200000.0
306414,0,0,1,100,0.9,0.13,1.0,200000.0
306415,0,0,1,100,0.9,0.14,1.0,200000.0
306416,0,0,1,100,0.9,0.15,1.0,200000.0
306417,0,0,1,100,0.925,0.05,1.0,200000.0
306418,0,0,1,100,0.925,0.06,1.0,200000.0
306419,0,0,1,100,0.925,0.07,1.0,200000.0
306420,0,0,1,100,0.925,0.08,1.0,200000.0
306421,0,0,1,100,0.925,0.09,1.0,200000.0
306422,0,0,1,100,0.925,0.1,1.0,200000.0
306423,0,0,1,100,0.925,0.11,1.0,200000.0
306424,0,0,1,100,0.925,0.12,1.0,200000.0
306425,0,0,1,100,0.925,0.13,1.0,200000.0
306426,0,0,1,100,0.925,0.14,1.0,200000.0
306427,0,0,1,100,0.925,0.15,1.0,200000.0
306428,0,0,1,100,0.95,0.05,1.0,200000.0
306429,0,0,1,100,0.95,0.06,1.0,200000.0
306430,0,0,1,100,0.95,0.07,1.0,200000.0
306431,0,0,1,100,0.95,0.08,1.0,200000.0
306432,0,0,1,100,0.95,0.09,1.0,200000.0
306433,0,0,1,100,0.95,0.1,1.0,200000.0
306434,0,0,1,100,0.95,0.11,1.0,200000.0
306435,0,0,1,100,0.95,0.12,1.0,200000.0
306436,0,0,1,100,0.95,0.13,1.0,200000.0
306437,0,0,1,100,0.95,0.14,1.0,200000.0
306438,0,0,1,100,0.95,0.15,1.0,200000.0
306439,0,0,1,100,0.975,0.05,1.0,200000.0
306440,0,0,1,100,0.975,0.06,1.0,200000.0
306441,0,0,1,100,0.975,0.07,1.0,200000.0
306442,0,0,1,100,0.975,0.08,1.0,200000.0
306443,0,0,1,100,0.975,0.09,1.0,200000.0
306444,0,0,1,100,0.975,0.1,1.0,200000.0
306445,0,0,1,100,0.975,0.11,1.0,200000.0
306446,0,0,1,100,0.975,0.12,1.0,200000.0
306447,0,0,1,100,0.975,0.13,1.0,200000.0
306448,0,0,1,100,0.975,0.14,1.0,200000.0
306449,0,0,1,100,0.975,0.15,1.0,200000.0
306450,0,0,1,100,1.0,0.05,1.0,200000.0
306451,0,0,1,100,1.0,0.06,1.0,200000.0
306452,0,0,1,100,1.0,0.07,1.0,200000.0
306453,0,0,1,100,1.0,0.08,1.0,200000.0
306454,0,0,1,100,1.0,0.09,1.0,200000.0
306455,0,0,1,100,1.0,0.1,1.0,200000.0
306456,0,0,1,100,1.0,0.11,1.0,200000.0
306457,0,0,1,100,1.0,0.12,1.0,200000.0
306458,0,0,1,100,1.0,0.13,1.0,200000.0
306459,0,0,1,100,1.0,0.14,1.0,200000.0
306460,0,0,1,100,1.0,0.15,1.0,200000.0
306461,0,0,1,100,1.025,0.05,1.0,200000.0
306462,0,0,1,100,1.025,0.06,1.0,200000.0
306463,0,0,1,100,1.025,0.07,1.0,200000.0
306464,0,0,1,100,1.025,0.08,1.0,200000.0
306465,0,0,1,100,1.025,0.09,1.0,200000.0
306466,0,0,1,100,1.025,0.1,1.0,200000.0
306467,0,0,1,100,1.025,0.11,1.0,200000.0
306468,0,0,1,100,1.025,0.12,1.0,200000.0
306469,0,0,1,100,1.025,0.13,1.0,200000.0
306470,0,0,1,100,1.025,0.14,1.0,200000.0
306471,0,0,1,100,1.025,0.15,1.0,200000.0
306472,0,0,1,100,1.05,0.05,1.0,200000.0
306473,0,0,1,100,1.05,0.06,1.0,200000.0
306474,0,0,1,100,1.05,0.07,1.0,200000.0
306475,0,0,1,100,1.05,0.08,1.0,200000.0
306476,0,0,1,100,1.05,0.09,1.0,200000.0
306477,0,0,1,100,1.05,0.1,1.0,200000.0
306478,0,0,1,100,1.05,0.11,1.0,200000.0
306479,0,0,1,100,1.05,0.12,1.0,200000.0
306480,0,0,1,100,1.05,0.13,1.0,200000.0
306481,0,0,1,100,1.05,0.14,1.0,200000.0
306482,0,0,1,100,1.05,0.15,1.0,200000.0
306483,0,0,1,100,1.075,0.05,1.0,200000.0
306484,0,0,1,100,1.075,0.06,1.0,200000.0
306485,0,0,1,100,1.075,0.07,1.0,200000.0
306486,0,0,1,100,1.075,0.08,1.0,200000.0
306487,0,0,1,100,1.075,0.09,1.0,200000.0
306488,0,0,1,100,1.075,0.1,1.0,200000.0
306489,0,0,1,100,1.075,0.11,1.0,200000.0
306490,0,0,1,100,1.075,0.12,1.0,200000.0
306491,0,0,1,100,1.075,0.13,1.0,200000.0
306492,0,0,1,100,1.075,0.14,1.0,200000.0
306493,0,0,1,100,1.075,0.15,1.0,200000.0
306494,0,0,1,100,1.1,0.05,1.0,200000.0
306495,0,0,1,100,1.1,0.06,1.0,200000.0
306496,0,0,1,100,1.1,0.07,1.0,200000.0
306497,0,0,1,100,1.1,0.08,1.0,200000.0
306498,0,0,1,100,1.1,0.09,1.0,200000.0
306499,0,0,1,100,1.1,0.1,1.0,200000.0
306500,0,0,1,100,1.1,0.11,1.0,200000.0
306501,0,0,1,100,1.1,0.12,1.0,200000.0
306502,0,0,1,100,1.1,0.13,1.0,200000.0
306503,0,0,1,100,1.1,0.14,1.0,200000.0
306504,0,0,1,100,1.1,0.15,1.0,200000.0
306505,0,0,1,100,0.9,0.05,0.95,250000.0
306506,0,0,1,100,0.9,0.06,0.95,250000.0
306507,0,0,1,100,0.9,0.07,0.95,250000.0
306508,0,0,1,100,0.9,0.08,0.95,250000.0
306509,0,0,1,100,0.9,0.09,0.95,250000.0
306510,0,0,1,100,0.9,0.1,0.95,250000.0
306511,0,0,1,100,0.9,0.11,0.95,250000.0
306512,0,0,1,100,0.9,0.12,0.95,250000.0
306513,0,0,1,100,0.9,0.13,0.95,250000.0
306514,0,0,1,100,0.9,0.14,0.95,250000.0
306515,0,0,1,100,0.9,0.15,0.95,250000.0
306516,0,0,1,100,0.925,0.05,0.95,250000.0
306517,0,0,1,100,0.925,0.06,0.95,250000.0
306518,0,0,1,100,0.925,0.07,0.95,250000.0
306519,0,0,1,100,0.925,0.08,0.95,250000.0
306520,0,0,1,100,0.925,0.09,0.95,250000.0
306521,0,0,1,100,0.925,0.1,0.95,250000.0
306522,0,0,1,100,0.925,0.11,0.95,250000.0
306523,0,0,1,100,0.925,0.12,0.95,250000.0
306524,0,0,1,100,0.925,0.13,0.95,250000.0
306525,0,0,1,100,0.925,0.14,0.95,250000.0
306526,0,0,1,100,0.925,0.15,0.95,250000.0
306527,0,0,1,100,0.95,0.05,0.95,250000.0
306528,0,0,1,100,0.95,0.06,0.95,250000.0
306529,0,0,1,100,0.95,0.07,0.95,250000.0
306530,0,0,1,100,0.95,0.08,0.95,250000.0
306531,0,0,1,100,0.95,0.09,0.95,250000.0
306532,0,0,1,100,0.95,0.1,0.95,250000.0
306533,0,0,1,100,0.95,0.11,0.95,250000.0
306534,0,0,1,100,0.95,0.12,0.95,250000.0
306535,0,0,1,100,0.95,0.13,0.95,250000.0
306536,0,0,1,100,0.95,0.14,0.95,250000.0
306537,0,0,1,100,0.95,0.15,0.95,250000.0
306538,0,0,1,100,0.975,0.05,0.95,250000.0
306539,0,0,1,100,0.975,0.06,0.95,250000.0
306540,0,0,1,100,0.975,0.07,0.95,250000.0
306541,0,0,1,100,0.975,0.08,0.95,250000.0
306542,0,0,1,100,0.975,0.09,0.95,250000.0
306543,0,0,1,100,0.975,0.1,0.95,250000.0
306544,0,0,1,100,0.975,0.11,0.95,250000.0
306545,0,0,1,100,0.975,0.12,0.95,250000.0
306546,0,0,1,100,0.975,0.13,0.95,250000.0
306547,0,0,1,100,0.975,0.14,0.95,250000.0
306548,0,0,1,100,0.975,0.15,0.95,250000.0
306549,0,0,1,100,1.0,0.05,0.95,250000.0
306550,0,0,1,100,1.0,0.06,0.95,250000.0
306551,0,0,1,100,1.0,0.07,0.95,250000.0
306552,0,0,1,100,1.0,0.08,0.95,250000.0
306553,0,0,1,100,1.0,0.09,0.95,250000.0
306554,0,0,1,100,1.0,0.1,0.95,250000.0
306555,0,0,1,100,1.0,0.11,0.95,250000.0
306556,0,0,1,100,1.0,0.12,0.95,250000.0
306557,0,0,1,100,1.0,0.13,0.95,250000.0
306558,0,0,1,100,1.0,0.14,0.95,250000.0
306559,0,0,1,100,1.0,0.15,0.95,250000.0
306560,0,0,1,100,1.025,0.05,0.95,250000.0
306561,0,0,1,100,1.025,0.06,0.95,250000.0
306562,0,0,1,100,1.025,0.07,0.95,250000.0
306563,0,0,1,100,1.025,0.08,0.95,250000.0
306564,0,0,1,100,1.025,0.09,0.95,250000.0
306565,0,0,1,100,1.025,0.1,0.95,250000.0
306566,0,0,1,100,1.025,0.11,0.95,250000.0
306567,0,0,1,100,1.025,0.12,0.95,250000.0
306568,0,0,1,100,1.025,0.13,0.95,250000.0
306569,0,0,1,100,1.025,0.14,0.95,250000.0
306570,0,0,1,100,1.025,0.15,0.95,250000.0
306571,0,0,1,100,1.05,0.05,0.95,250000.0
306572,0,0,1,100,1.05,0.06,0.95,250000.0
306573,0,0,1,100,1.05,0.07,0.95,250000.0
306574,0,0,1,100,1.05,0.08,0.95,250000.0
306575,0,0,1,100,1.05,0.09,0.95,250000.0
306576,0,0,1,100,1.05,0.1,0.95,250000.0
306577,0,0,1,100,1.05,0.11,0.95,250000.0
306578,0,0,1,100,1.05,0.12,0.95,250000.0
306579,0,0,1,100,1.05,0.13,0.95,250000.0
306580,0,0,1,100,1.05,0.14,0.95,250000.0
306581,0,0,1,100,1.05,0.15,0.95,250000.0
306582,0,0,1,100,1.075,0.05,0.95,250000.0
306583,0,0,1,100,1.075,0.06,0.95,250000.0
306584,0,0,1,100,1.075,0.07,0.95,250000.0
306585,0,0,1,100,1.075,0.08,0.95,250000.0
306586,0,0,1,100,1.075,0.09,0.95,250000.0
306587,0,0,1,100,1.075,0.1,0.95,250000.0
306588,0,0,1,100,1.075,0.11,0.95,250000.0
306589,0,0,1,100,1.075,0.12,0.95,250000.0
306590,0,0,1,100,1.075,0.13,0.95,250000.0
306591,0,0,1,100,1.075,0.14,0.95,250000.0
306592,0,0,1,100,1.075,0.15,0.95,250000.0
306593,0,0,1,100,1.1,0.05,0.95,250000.0
306594,0,0,1,100,1.1,0.06,0.95,250000.0
306595,0,0,1,100,1.1,0.07,0.95,250000.0
306596,0,0,1,100,1.1,0.08,0.95,250000.0
306597,0,0,1,100,1.1,0.09,0.95,250000.0
306598,0,0,1,100,1.1,0.1,0.95,250000.0
306599,0,0,1,100,1.1,0.11,0.95,250000.0
306600,0,0,1,100,1.1,0.12,0.95,250000.0
306601,0,0,1,100,1.1,0.13,0.95,250000.0
306602,0,0,1,100,1.1,0.14,0.95,250000.0
306603,0,0,1,100,1.1,0.15,0.95,250000.0
306604,0,0,1,100,0.9,0.05,0.96,250000.0
306605,0,0,1,100,0.9,0.06,0.96,250000.0
306606,0,0,1,100,0.9,0.07,0.96,250000.0
306607,0,0,1,100,0.9,0.08,0.96,250000.0
306608,0,0,1,100,0.9,0.09,0.96,250000.0
306609,0,0,1,100,0.9,0.1,0.96,250000.0
306610,0,0,1,100,0.9,0.11,0.96,250000.0
306611,0,0,1,100,0.9,0.12,0.96,250000.0
306612,0,0,1,100,0.9,0.13,0.96,250000.0
306613,0,0,1,100,0.9,0.14,0.96,250000.0
306614,0,0,1,100,0.9,0.15,0.96,250000.0
306615,0,0,1,100,0.925,0.05,0.96,250000.0
306616,0,0,1,100,0.925,0.06,0.96,250000.0
306617,0,0,1,100,0.925,0.07,0.96,250000.0
306618,0,0,1,100,0.925,0.08,0.96,250000.0
306619,0,0,1,100,0.925,0.09,0.96,250000.0
306620,0,0,1,100,0.925,0.1,0.96,250000.0
306621,0,0,1,100,0.925,0.11,0.96,250000.0
306622,0,0,1,100,0.925,0.12,0.96,250000.0
306623,0,0,1,100,0.925,0.13,0.96,250000.0
306624,0,0,1,100,0.925,0.14,0.96,250000.0
306625,0,0,1,100,0.925,0.15,0.96,250000.0
306626,0,0,1,100,0.95,0.05,0.96,250000.0
306627,0,0,1,100,0.95,0.06,0.96,250000.0
306628,0,0,1,100,0.95,0.07,0.96,250000.0
306629,0,0,1,100,0.95,0.08,0.96,250000.0
306630,0,0,1,100,0.95,0.09,0.96,250000.0
306631,0,0,1,100,0.95,0.1,0.96,250000.0
306632,0,0,1,100,0.95,0.11,0.96,250000.0
306633,0,0,1,100,0.95,0.12,0.96,250000.0
306634,0,0,1,100,0.95,0.13,0.96,250000.0
306635,0,0,1,100,0.95,0.14,0.96,250000.0
306636,0,0,1,100,0.95,0.15,0.96,250000.0
306637,0,0,1,100,0.975,0.05,0.96,250000.0
306638,0,0,1,100,0.975,0.06,0.96,250000.0
306639,0,0,1,100,0.975,0.07,0.96,250000.0
306640,0,0,1,100,0.975,0.08,0.96,250000.0
306641,0,0,1,100,0.975,0.09,0.96,250000.0
306642,0,0,1,100,0.975,0.1,0.96,250000.0
306643,0,0,1,100,0.975,0.11,0.96,250000.0
306644,0,0,1,100,0.975,0.12,0.96,250000.0
306645,0,0,1,100,0.975,0.13,0.96,250000.0
306646,0,0,1,100,0.975,0.14,0.96,250000.0
306647,0,0,1,100,0.975,0.15,0.96,250000.0
306648,0,0,1,100,1.0,0.05,0.96,250000.0
306649,0,0,1,100,1.0,0.06,0.96,250000.0
306650,0,0,1,100,1.0,0.07,0.96,250000.0
306651,0,0,1,100,1.0,0.08,0.96,250000.0
306652,0,0,1,100,1.0,0.09,0.96,250000.0
306653,0,0,1,100,1.0,0.1,0.96,250000.0
306654,0,0,1,100,1.0,0.11,0.96,250000.0
306655,0,0,1,100,1.0,0.12,0.96,250000.0
306656,0,0,1,100,1.0,0.13,0.96,250000.0
306657,0,0,1,100,1.0,0.14,0.96,250000.0
306658,0,0,1,100,1.0,0.15,0.96,250000.0
306659,0,0,1,100,1.025,0.05,0.96,250000.0
306660,0,0,1,100,1.025,0.06,0.96,250000.0
306661,0,0,1,100,1.025,0.07,0.96,250000.0
306662,0,0,1,100,1.025,0.08,0.96,250000.0
306663,0,0,1,100,1.025,0.09,0.96,250000.0
306664,0,0,1,100,1.025,0.1,0.96,250000.0
306665,0,0,1,100,1.025,0.11,0.96,250000.0
306666,0,0,1,100,1.025,0.12,0.96,250000.0
306667,0,0,1,100,1.025,0.13,0.96,250000.0
306668,0,0,1,100,1.025,0.14,0.96,250000.0
306669,0,0,1,100,1.025,0.15,0.96,250000.0
306670,0,0,1,100,1.05,0.05,0.96,250000.0
306671,0,0,1,100,1.05,0.06,0.96,250000.0
306672,0,0,1,100,1.05,0.07,0.96,250000.0
306673,0,0,1,100,1.05,0.08,0.96,250000.0
306674,0,0,1,100,1.05,0.09,0.96,250000.0
306675,0,0,1,100,1.05,0.1,0.96,250000.0
306676,0,0,1,100,1.05,0.11,0.96,250000.0
306677,0,0,1,100,1.05,0.12,0.96,250000.0
306678,0,0,1,100,1.05,0.13,0.96,250000.0
306679,0,0,1,100,1.05,0.14,0.96,250000.0
306680,0,0,1,100,1.05,0.15,0.96,250000.0
306681,0,0,1,100,1.075,0.05,0.96,250000.0
306682,0,0,1,100,1.075,0.06,0.96,250000.0
306683,0,0,1,100,1.075,0.07,0.96,250000.0
306684,0,0,1,100,1.075,0.08,0.96,250000.0
306685,0,0,1,100,1.075,0.09,0.96,250000.0
306686,0,0,1,100,1.075,0.1,0.96,250000.0
306687,0,0,1,100,1.075,0.11,0.96,250000.0
306688,0,0,1,100,1.075,0.12,0.96,250000.0
306689,0,0,1,100,1.075,0.13,0.96,250000.0
306690,0,0,1,100,1.075,0.14,0.96,250000.0
306691,0,0,1,100,1.075,0.15,0.96,250000.0
306692,0,0,1,100,1.1,0.05,0.96,250000.0
306693,0,0,1,100,1.1,0.06,0.96,250000.0
306694,0,0,1,100,1.1,0.07,0.96,250000.0
306695,0,0,1,100,1.1,0.08,0.96,250000.0
306696,0,0,1,100,1.1,0.09,0.96,250000.0
306697,0,0,1,100,1.1,0.1,0.96,250000.0
306698,0,0,1,100,1.1,0.11,0.96,250000.0
306699,0,0,1,100,1.1,0.12,0.96,250000.0
306700,0,0,1,100,1.1,0.13,0.96,250000.0
306701,0,0,1,100,1.1,0.14,0.96,250000.0
306702,0,0,1,100,1.1,0.15,0.96,250000.0
306703,0,0,1,100,0.9,0.05,0.97,250000.0
306704,0,0,1,100,0.9,0.06,0.97,250000.0
306705,0,0,1,100,0.9,0.07,0.97,250000.0
306706,0,0,1,100,0.9,0.08,0.97,250000.0
306707,0,0,1,100,0.9,0.09,0.97,250000.0
306708,0,0,1,100,0.9,0.1,0.97,250000.0
306709,0,0,1,100,0.9,0.11,0.97,250000.0
306710,0,0,1,100,0.9,0.12,0.97,250000.0
306711,0,0,1,100,0.9,0.13,0.97,250000.0
306712,0,0,1,100,0.9,0.14,0.97,250000.0
